offline_policy,online_policy,policy,n_cores,u_per_core,seed,n_tasks,total_utilization,solve_seconds,sim_seconds,offline_feasible,n_hard_jobs,n_soft_jobs,hard_miss_ratio,soft_miss_ratio,deadline_miss_ratio,acceptance_ratio,qos_mean,qos_weighted,qos_accepted,soft_response_mean_ticks,schedulable,energy_j,mean_chip_power_w,peak_chip_power_w,tdp_w,tdp_violation_ratio,mean_core_power_w,mean_core_busy_ratio,mean_core_level,sim_steps,horizon_ticks,tasks_per_core
ga,slack,ga+slack,32,0.85,7,128,27.199855,1.8112168520001433,0.36160864399971615,True,894,176,0.0,0.6022727272727273,0.09906542056074766,1.0,0.42259662515130964,0.42259662515130964,0.42259662515130964,13450.387755102041,True,23.907159444628103,119.53579722314052,119.65950413223142,116.80000000000001,0.97732,3.6729936632231404,0.9987831250000001,90.0,1190,200000,4
ga,slack,ga+slack,32,0.95,0,128,30.40008,1.8094801689985616,0.3251262220001081,True,1050,141,0.0,0.3475177304964539,0.04114189756507137,1.0,0.6562397513328709,0.6562397513328709,0.6562397513328709,5245.686868686868,True,29.163323999999996,145.81662,146.0,116.80000000000001,1.0,4.494269374999993,0.99856734375,100.0,1312,200000,4
ga,slack,ga+slack,32,0.95,1,128,30.400005,1.8000927579996642,0.3659882900010416,True,988,181,0.0,0.6132596685082873,0.0949529512403764,1.0,0.4117722638697777,0.4117722638697777,0.4117722638697777,12093.78021978022,True,29.140019999999996,145.7001,146.0,116.80000000000001,1.0,4.490628124999989,0.9976570312499999,100.0,1278,200000,4
ga,slack,ga+slack,32,0.95,2,128,30.400075,0.6996618249995663,0.22311273400009668,True,895,197,0.0,0.5634517766497462,0.10164835164835165,1.0,0.4577597106236102,0.4577597106236102,0.4577597106236102,7633.292929292929,True,29.18646000000001,145.93230000000005,146.0,116.80000000000001,1.0,4.497884374999987,0.99947109375,100.0,1213,200000,4
ga,slack,ga+slack,32,0.95,3,128,30.400095,0.6833043070000713,0.21818345700012287,True,1024,159,0.0,0.5345911949685535,0.07185122569737955,1.0,0.48507286989691434,0.48507286989691434,0.48507286989691434,11059.41935483871,True,29.15796,145.7898,146.0,116.80000000000001,1.0,4.493431249999991,0.9983578124999999,100.0,1298,200000,4
ga,slack,ga+slack,32,0.95,4,128,30.399855,1.771498807000171,0.291792328000156,True,847,158,0.0,0.4620253164556962,0.07263681592039802,1.0,0.5620683830296815,0.5620683830296815,0.5620683830296815,7050.183673469388,True,29.172532000000043,145.86266000000023,146.0,116.80000000000001,1.0,4.495708124999993,0.99892703125,100.0,1122,200000,4
ga,slack,ga+slack,32,0.95,5,128,30.399815,1.8089721119995374,0.27972793499975523,True,921,145,0.0,0.46206896551724136,0.06285178236397748,1.0,0.564229403594493,0.564229403594493,0.564229403594493,6683.471264367816,True,29.152036000000027,145.76018000000016,146.0,116.80000000000001,1.0,4.492505624999996,0.99812640625,100.0,1173,200000,4
ga,slack,ga+slack,32,0.95,6,128,30.3998,0.7342563660004089,0.21272537999902852,True,921,176,0.0,0.5738636363636364,0.09206927985414767,1.0,0.4409783894632662,0.4409783894632662,0.4409783894632662,11420.852631578948,True,29.170692000000017,145.8534600000001,146.0,116.80000000000001,1.0,4.495420624999993,0.99885515625,100.0,1213,200000,4
ga,slack,ga+slack,32,0.95,7,128,30.40008,0.7062720370013267,0.21493672099859396,True,894,176,0.0,0.6306818181818182,0.10373831775700934,1.0,0.38914332470493956,0.38914332470493956,0.38914332470493956,13743.315217391304,True,29.007763900826497,145.0388195041325,145.17685950413224,116.80000000000001,1.0,4.4699631095041275,0.9989215625,99.6875,1184,200000,4
ga,slack,ga+slack,32,1.0,0,128,31.99985,0.6981180229995516,0.2768904629992903,False,936,165,0.016025641025641024,1.0,0.16348773841961853,1.0,0.0,0.0,0.0,0.0,False,29.200000000000024,146.00000000000014,146.0,116.80000000000001,1.0,4.499999999999994,1.0,100.0,1116,200000,4
ga,slack,ga+slack,32,1.0,1,128,31.999985,0.9768762879994028,0.3268318949994864,False,977,182,0.03582395087001024,0.9945054945054945,0.18636755823986195,1.0,0.005494505494505495,0.005494505494505495,0.005494505494505495,1056.0,False,29.200000000000042,146.00000000000023,146.0,116.80000000000001,1.0,4.49999999999999,1.0,100.0,1153,200000,4
ga,slack,ga+slack,32,1.0,2,128,32.00023,0.7053308310005377,0.2383375450008316,False,813,189,0.02952029520295203,0.9947089947089947,0.21157684630738524,1.0,0.005291005291005291,0.005291005291005291,0.005291005291005291,43246.5,False,29.199999999999985,145.99999999999994,146.0,116.80000000000001,1.0,4.499999999999995,1.0,100.0,1012,200000,4
ga,slack,ga+slack,32,1.0,3,128,31.999935,0.9751253230006114,0.24949200700029905,False,925,180,0.036756756756756756,0.9944444444444445,0.19276018099547512,1.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,1046.0,False,29.200000000000017,146.00000000000009,146.0,116.80000000000001,1.0,4.500000000000001,1.0,100.0,1092,200000,4
ga,slack,ga+slack,32,1.0,4,128,31.99995,0.7070825889986736,0.24087621699982265,False,847,158,0.04014167650531287,0.9936708860759493,0.1900497512437811,1.0,0.006329113924050633,0.006329113924050633,0.006329113924050633,49036.0,False,29.199999999999992,145.99999999999997,146.0,116.80000000000001,1.0,4.499999999999993,1.0,100.0,1010,200000,4
ga,slack,ga+slack,32,1.0,5,128,31.99998,0.7084137170004396,0.23806294200039702,False,921,145,0.029315960912052116,1.0,0.16135084427767354,1.0,0.0,0.0,0.0,0.0,False,29.199999999999996,146.0,146.0,116.80000000000001,1.0,4.499999999999991,1.0,100.0,1068,200000,4
ga,slack,ga+slack,32,1.0,6,128,32.00015,0.7797658540002885,0.23713960599889106,False,921,176,0.026058631921824105,0.9943181818181818,0.1814038286235187,1.0,0.005681818181818182,0.005681818181818182,0.005681818181818182,1500.0,False,29.200000000000003,146.00000000000003,146.0,116.80000000000001,1.0,4.499999999999989,1.0,100.0,1102,200000,4
ga,slack,ga+slack,32,1.0,7,128,32.0,0.7139637759992183,0.219624596000358,False,865,183,0.057803468208092484,1.0,0.22232824427480916,1.0,0.0,0.0,0.0,0.0,False,29.200000000000024,146.00000000000014,146.0,116.80000000000001,1.0,4.499999999999988,1.0,100.0,1047,200000,4
